,p_id,p_name,p_href,p_level,p_answer_people,try_count,category
20444,8196,The Minima Game,https://www.acmicpc.net/problem/8196,16,44,1.77,
20445,8244,Tales of seafaring,https://www.acmicpc.net/problem/8244,16,57,5.02,
20446,8286,Road Network 2,https://www.acmicpc.net/problem/8286,16,67,3.70,
20447,8314,Acyclic Decomposition,https://www.acmicpc.net/problem/8314,16,46,2.50,
20448,8322,"(K,N)-나이트",https://www.acmicpc.net/problem/8322,16,49,3.59,
20449,8364,Idempotent Functions,https://www.acmicpc.net/problem/8364,16,17,1.71,
20450,8388,Inversions,https://www.acmicpc.net/problem/8388,16,12,1.92,
20451,8479,Godzilla,https://www.acmicpc.net/problem/8479,16,43,1.44,
20452,8521,General Bytor,https://www.acmicpc.net/problem/8521,16,3,1.00,
20453,8532,Excursion,https://www.acmicpc.net/problem/8532,16,3,1.00,
20454,8535,Guessing Game,https://www.acmicpc.net/problem/8535,16,17,2.82,
20455,8785,Dlaczego oni śpiewają?,https://www.acmicpc.net/problem/8785,16,4,1.25,
20456,8834,Kolejka,https://www.acmicpc.net/problem/8834,16,9,3.22,
20457,8895,막대 배치,https://www.acmicpc.net/problem/8895,16,653,1.66,
20458,8916,이진 검색 트리,https://www.acmicpc.net/problem/8916,16,210,3.90,
20459,8944,이진 검색 트리 2,https://www.acmicpc.net/problem/8944,16,124,1.86,
20460,8984,막대기,https://www.acmicpc.net/problem/8984,16,537,2.70,
20461,8986,전봇대,https://www.acmicpc.net/problem/8986,16,887,3.47,
20462,9066,금고,https://www.acmicpc.net/problem/9066,16,41,1.17,
20463,9120,Oulipo,https://www.acmicpc.net/problem/9120,16,55,1.62,
20464,9148,Rozejděte se!,https://www.acmicpc.net/problem/9148,16,2,1.00,
20465,9157,Nim,https://www.acmicpc.net/problem/9157,16,23,1.61,
20466,9167,도발 봇,https://www.acmicpc.net/problem/9167,16,49,4.96,
20467,9189,Triangle War,https://www.acmicpc.net/problem/9189,16,8,1.13,
20468,9202,Boggle,https://www.acmicpc.net/problem/9202,16,"1,250",3.83,
20469,9368,매수,https://www.acmicpc.net/problem/9368,16,44,3.61,
20470,9426,중앙값 측정,https://www.acmicpc.net/problem/9426,16,"1,462",3.59,
20471,9453,학생의 수,https://www.acmicpc.net/problem/9453,16,20,4.60,
20472,9463,순열 그래프,https://www.acmicpc.net/problem/9463,16,612,2.31,
20473,9474,삼각 분할과 삼각형,https://www.acmicpc.net/problem/9474,16,22,2.14,
20474,9486,이름 남기기,https://www.acmicpc.net/problem/9486,16,28,2.36,
20475,9487,Cut the Cake,https://www.acmicpc.net/problem/9487,16,16,3.38,
20476,9502,Bones’s Battery,https://www.acmicpc.net/problem/9502,16,17,2.06,
20477,9514,카드 게임,https://www.acmicpc.net/problem/9514,16,9,1.78,
20478,9528,Disjoint water supply,https://www.acmicpc.net/problem/9528,16,22,1.82,
20479,9545,폭탄 받아라,https://www.acmicpc.net/problem/9545,16,51,2.67,
20480,9568,Line of Sight,https://www.acmicpc.net/problem/9568,16,19,2.47,
20481,9571,Crowded Cows,https://www.acmicpc.net/problem/9571,16,139,1.86,
20482,9572,Pogo-Cow,https://www.acmicpc.net/problem/9572,16,43,2.42,
20483,9580,Bonus Cards,https://www.acmicpc.net/problem/9580,16,27,3.48,
20484,9593,Joe is learning to speak,https://www.acmicpc.net/problem/9593,16,5,3.20,
20485,9596,바이너리 트리,https://www.acmicpc.net/problem/9596,16,23,2.00,
20486,9614,잠금 패턴과 스패닝 트리,https://www.acmicpc.net/problem/9614,16,48,1.96,
20487,9645,Card Trick,https://www.acmicpc.net/problem/9645,16,24,1.63,
20488,9652,Jingle Balls,https://www.acmicpc.net/problem/9652,16,23,2.35,
20489,9717,Huge Knight,https://www.acmicpc.net/problem/9717,16,4,3.00,
20490,9798,Cartesian Tree,https://www.acmicpc.net/problem/9798,16,22,2.23,
20491,9831,Tour,https://www.acmicpc.net/problem/9831,16,2,1.00,
20492,9871,The Bessie Shuffle,https://www.acmicpc.net/problem/9871,16,30,2.60,
20493,9918,Cube,https://www.acmicpc.net/problem/9918,16,51,1.20,
20494,9972,Rubik’s Cube Solver,https://www.acmicpc.net/problem/9972,16,34,2.18,
20495,10038,Dueling GPSs,https://www.acmicpc.net/problem/10038,16,34,2.21,
20496,10047,バームクーヘン (Baumkuchen),https://www.acmicpc.net/problem/10047,16,64,1.58,
20497,10090,Counting Inversions,https://www.acmicpc.net/problem/10090,16,"1,483",2.22,
20498,10165,버스 노선,https://www.acmicpc.net/problem/10165,16,"1,188",3.04,
20499,10217,KCM Travel,https://www.acmicpc.net/problem/10217,16,902,9.42,
20500,10218,Maze,https://www.acmicpc.net/problem/10218,16,198,3.24,
20501,10244,최대공약수들,https://www.acmicpc.net/problem/10244,16,150,2.18,
20502,10251,운전 면허 시험,https://www.acmicpc.net/problem/10251,16,515,3.17,
20503,10258,스위치 배열,https://www.acmicpc.net/problem/10258,16,384,1.78,
20504,10272,현상금 사냥꾼 김정은,https://www.acmicpc.net/problem/10272,16,315,2.29,
20505,10322,Dropping Directions,https://www.acmicpc.net/problem/10322,16,14,1.21,
20506,10326,Highway Hassle,https://www.acmicpc.net/problem/10326,16,6,2.33,
20507,10335,There is No Alternative,https://www.acmicpc.net/problem/10335,16,65,2.46,
20508,10389,Generalized Roman Numerals,https://www.acmicpc.net/problem/10389,16,8,3.75,
20509,10428,마법의 약,https://www.acmicpc.net/problem/10428,16,27,1.30,
20510,10435,만칼라,https://www.acmicpc.net/problem/10435,16,80,1.69,
20511,10456,Travel Card,https://www.acmicpc.net/problem/10456,16,44,7.82,
20512,10462,Matryoshka Dolls,https://www.acmicpc.net/problem/10462,16,32,3.94,
20513,10493,Stacking Curvy Blocks,https://www.acmicpc.net/problem/10493,16,18,2.28,
20514,10510,Bricks,https://www.acmicpc.net/problem/10510,16,93,3.08,
20515,10523,직선 찾기,https://www.acmicpc.net/problem/10523,16,221,6.29,
20516,10525,Hyacinth,https://www.acmicpc.net/problem/10525,16,53,2.47,
20517,10576,Wrench,https://www.acmicpc.net/problem/10576,16,9,1.44,
20518,10626,LR,https://www.acmicpc.net/problem/10626,16,13,2.54,
20519,10647,JABUKE,https://www.acmicpc.net/problem/10647,16,18,2.44,
20520,10649,프리스비,https://www.acmicpc.net/problem/10649,16,127,2.72,
20521,10651,Cow Jog,https://www.acmicpc.net/problem/10651,16,114,2.54,
20522,10681,SIRO Challenge,https://www.acmicpc.net/problem/10681,16,8,1.75,
20523,10704,KRATKI,https://www.acmicpc.net/problem/10704,16,29,1.90,
20524,10736,XOR삼형제 2,https://www.acmicpc.net/problem/10736,16,148,2.01,
20525,10762,Trapped in the Haybales,https://www.acmicpc.net/problem/10762,16,37,2.62,
20526,10805,L 모양의 종이 자르기,https://www.acmicpc.net/problem/10805,16,317,2.25,
20527,10838,트리,https://www.acmicpc.net/problem/10838,16,409,4.12,
20528,10875,뱀,https://www.acmicpc.net/problem/10875,16,734,7.39,
20529,10885,수열의 장인,https://www.acmicpc.net/problem/10885,16,210,5.58,
20530,10923,정렬하기,https://www.acmicpc.net/problem/10923,16,57,2.23,
20531,10956,Calvinball championship,https://www.acmicpc.net/problem/10956,16,27,4.30,
20532,11003,최솟값 찾기,https://www.acmicpc.net/problem/11003,16,"7,062",3.28,
20533,11011,Forged Answers,https://www.acmicpc.net/problem/11011,16,20,1.95,
20534,11025,요세푸스 문제 3,https://www.acmicpc.net/problem/11025,16,771,2.25,
20535,11046,팰린드롬??,https://www.acmicpc.net/problem/11046,16,370,3.12,
20536,11092,Safe Passage,https://www.acmicpc.net/problem/11092,16,72,1.78,
20537,11099,Virus,https://www.acmicpc.net/problem/11099,16,4,2.75,
20538,11153,Longest Common Path,https://www.acmicpc.net/problem/11153,16,6,1.83,
20539,11204,Absurdistan Roads II,https://www.acmicpc.net/problem/11204,16,5,2.00,
20540,11210,Radar,https://www.acmicpc.net/problem/11210,16,9,6.00,
20541,11212,Proteins,https://www.acmicpc.net/problem/11212,16,2,1.00,
20542,11215,Xortris,https://www.acmicpc.net/problem/11215,16,8,2.13,
20543,11309,파워!!달걀,https://www.acmicpc.net/problem/11309,16,35,2.43,
20544,11438,LCA 2,https://www.acmicpc.net/problem/11438,16,"6,302",3.05,
20545,11440,피보나치 수의 제곱의 합,https://www.acmicpc.net/problem/11440,16,840,1.66,
20546,11484,Rainfall,https://www.acmicpc.net/problem/11484,16,4,1.00,
20547,11513,Kinfolk,https://www.acmicpc.net/problem/11513,16,3,1.33,
20548,11532,The Agglomerator,https://www.acmicpc.net/problem/11532,16,6,1.00,
20549,11535,Kitchen Measurements,https://www.acmicpc.net/problem/11535,16,9,1.44,
20550,11563,연돌이와 고잠녀,https://www.acmicpc.net/problem/11563,16,252,3.43,
20551,11570,환상의 듀엣,https://www.acmicpc.net/problem/11570,16,517,1.76,
20552,11572,확률 실험,https://www.acmicpc.net/problem/11572,16,38,2.53,
20553,11585,속타는 저녁 메뉴,https://www.acmicpc.net/problem/11585,16,"1,100",2.66,
20554,11589,ARTUR,https://www.acmicpc.net/problem/11589,16,29,4.69,
20555,11603,Checkers,https://www.acmicpc.net/problem/11603,16,8,1.63,
20556,11614,Book Borders,https://www.acmicpc.net/problem/11614,16,74,1.77,
20557,11625,Freight Train,https://www.acmicpc.net/problem/11625,16,21,2.10,
20558,11626,Physical Music,https://www.acmicpc.net/problem/11626,16,29,2.00,
20559,11681,Wooden Signs,https://www.acmicpc.net/problem/11681,16,34,1.26,
20560,11740,Froggy Ford,https://www.acmicpc.net/problem/11740,16,33,2.33,
20561,11767,Squawk Virus,https://www.acmicpc.net/problem/11767,16,38,1.89,
20562,11778,피보나치 수와 최대공약수,https://www.acmicpc.net/problem/11778,16,941,2.51,
20563,11823,Frodo and the Monster,https://www.acmicpc.net/problem/11823,16,6,3.50,
20564,11835,Skyline,https://www.acmicpc.net/problem/11835,16,105,1.58,
20565,11839,Beautiful row,https://www.acmicpc.net/problem/11839,16,18,1.39,
20566,11861,Maximal Area,https://www.acmicpc.net/problem/11861,16,301,1.51,
20567,11904,쌍둥이 독수리,https://www.acmicpc.net/problem/11904,16,11,6.55,
20568,11936,이주 계획 세우기 1,https://www.acmicpc.net/problem/11936,16,14,1.79,
20569,11994,Circular Barn Revisited,https://www.acmicpc.net/problem/11994,16,87,2.28,
20570,12012,Closing the Farm (Gold),https://www.acmicpc.net/problem/12012,16,240,1.52,
20571,12013,248 게임,https://www.acmicpc.net/problem/12013,16,269,2.62,
20572,12020,LU 분해,https://www.acmicpc.net/problem/12020,16,82,3.10,
20573,12041,Password Security (Small2),https://www.acmicpc.net/problem/12041,16,18,2.50,
20574,12103,짝합 수열,https://www.acmicpc.net/problem/12103,16,46,2.22,
20575,12104,순환 순열,https://www.acmicpc.net/problem/12104,16,421,1.82,
20576,12173,N-오미노 판 채우기 (Large),https://www.acmicpc.net/problem/12173,16,27,2.11,
20577,12192,Taking Metro (Small),https://www.acmicpc.net/problem/12192,16,9,1.33,
20578,12193,Taking Metro (Large),https://www.acmicpc.net/problem/12193,16,12,3.75,
20579,12203,Card Game (Large),https://www.acmicpc.net/problem/12203,16,13,3.38,
20580,12205,Parentheses Order (Large),https://www.acmicpc.net/problem/12205,16,23,3.22,
20581,12251,New Lottery Game (Large),https://www.acmicpc.net/problem/12251,16,10,1.00,
20582,12287,해밀턴 경로,https://www.acmicpc.net/problem/12287,16,37,2.35,
20583,12326,Falling Diamonds (Large),https://www.acmicpc.net/problem/12326,16,4,1.25,
20584,12376,Aerobics (Small),https://www.acmicpc.net/problem/12376,16,6,1.33,
20585,12425,윷놀이 (Small),https://www.acmicpc.net/problem/12425,16,12,2.75,
20586,12433,모자 쓴 아이들 (Small),https://www.acmicpc.net/problem/12433,16,3,2.00,
20587,12456,모닝커피 (Large),https://www.acmicpc.net/problem/12456,16,32,4.88,
20588,12475,Irregular Cakes (Small),https://www.acmicpc.net/problem/12475,16,5,1.00,
20589,12506,The Killer Word (Large),https://www.acmicpc.net/problem/12506,16,7,3.57,
20590,12534,Battlefield (Large),https://www.acmicpc.net/problem/12534,16,29,1.83,
20591,12556,De-RNG-ed (Large),https://www.acmicpc.net/problem/12556,16,5,1.60,
20592,12557,Fence (Small),https://www.acmicpc.net/problem/12557,16,9,1.22,
20593,12561,Different Sum (Small),https://www.acmicpc.net/problem/12561,16,2,1.00,
20594,12566,World Cup 2010 (Large),https://www.acmicpc.net/problem/12566,16,8,1.38,
20595,12587,Number Game (Small),https://www.acmicpc.net/problem/12587,16,15,1.07,
20596,12693,Modern Art Plagiarism (Small),https://www.acmicpc.net/problem/12693,16,10,1.10,
20597,12698,Portal (Large),https://www.acmicpc.net/problem/12698,16,23,1.39,
20598,12707,Star Wars (Small),https://www.acmicpc.net/problem/12707,16,10,1.00,
20599,12708,Star Wars (Large),https://www.acmicpc.net/problem/12708,16,9,2.33,
20600,12716,Increasing Speed Limits (Large),https://www.acmicpc.net/problem/12716,16,23,2.00,
20601,12722,Mousetrap (Large),https://www.acmicpc.net/problem/12722,16,14,3.71,
20602,12742,혼합물 (Small),https://www.acmicpc.net/problem/12742,16,35,2.31,
20603,12743,혼합물 (Large),https://www.acmicpc.net/problem/12743,16,40,2.93,
20604,12749,Bosses,https://www.acmicpc.net/problem/12749,16,104,1.98,
20605,12817,버스 노선,https://www.acmicpc.net/problem/12817,16,59,2.00,
20606,12828,Sorting,https://www.acmicpc.net/problem/12828,16,13,4.23,
20607,12839,카드 정리 2,https://www.acmicpc.net/problem/12839,16,25,2.12,
20608,12846,무서운 아르바이트,https://www.acmicpc.net/problem/12846,16,881,1.75,
20609,12881,Distance,https://www.acmicpc.net/problem/12881,16,21,2.67,
20610,12930,두 가중치,https://www.acmicpc.net/problem/12930,16,181,2.75,
20611,12932,노래방,https://www.acmicpc.net/problem/12932,16,118,1.69,
20612,12935,트리와 경로의 길이 2,https://www.acmicpc.net/problem/12935,16,59,2.22,
20613,12950,팰린드롬 보행,https://www.acmicpc.net/problem/12950,16,99,2.23,
20614,12977,원 위의 점,https://www.acmicpc.net/problem/12977,16,32,2.31,
20615,12985,비밀 회선,https://www.acmicpc.net/problem/12985,16,40,3.00,
20616,13005,행복한 나무,https://www.acmicpc.net/problem/13005,16,27,1.85,
20617,13007,ntopia,https://www.acmicpc.net/problem/13007,16,39,1.26,
20618,13013,접미사 배열 2,https://www.acmicpc.net/problem/13013,16,104,1.59,
20619,13016,내 왼손에는 흑염룡이 잠들어 있다,https://www.acmicpc.net/problem/13016,16,265,2.06,
20620,13057,Symmetry,https://www.acmicpc.net/problem/13057,16,8,1.63,
20621,13072,Fence,https://www.acmicpc.net/problem/13072,16,27,1.11,
20622,13135,Corrupt Election,https://www.acmicpc.net/problem/13135,16,45,1.62,
20623,13141,Ignition,https://www.acmicpc.net/problem/13141,16,732,1.91,
20624,13143,King of Chairs,https://www.acmicpc.net/problem/13143,16,49,1.94,
20625,13146,같은 수로 만들기 2,https://www.acmicpc.net/problem/13146,16,226,2.16,
20626,13173,Ω,https://www.acmicpc.net/problem/13173,16,49,3.37,
20627,13232,Domain clusters,https://www.acmicpc.net/problem/13232,16,106,1.51,
20628,13254,연휴,https://www.acmicpc.net/problem/13254,16,55,1.40,
20629,13256,수열의 아름다움,https://www.acmicpc.net/problem/13256,16,18,3.22,
20630,13275,가장 긴 팰린드롬 부분 문자열,https://www.acmicpc.net/problem/13275,16,778,1.97,
20631,13283,Daruma Otoshi,https://www.acmicpc.net/problem/13283,16,64,2.02,
20632,13308,주유소,https://www.acmicpc.net/problem/13308,16,964,4.06,
20633,13315,실수 써도 풀려요?,https://www.acmicpc.net/problem/13315,16,42,2.50,
20634,13319,가짜 소수,https://www.acmicpc.net/problem/13319,16,231,3.40,
20635,13328,Message Passing,https://www.acmicpc.net/problem/13328,16,286,2.40,
20636,13344,Chess Tournament,https://www.acmicpc.net/problem/13344,16,389,3.25,
20637,13372,Glass Bridge,https://www.acmicpc.net/problem/13372,16,58,1.57,
20638,13380,Found,https://www.acmicpc.net/problem/13380,16,28,1.43,
20639,13430,합 구하기,https://www.acmicpc.net/problem/13430,16,504,2.20,
20640,13475,CodeCoder vs TopForces,https://www.acmicpc.net/problem/13475,16,41,2.49,
20641,13486,Cezar,https://www.acmicpc.net/problem/13486,16,26,3.00,
20642,13560,축구 게임,https://www.acmicpc.net/problem/13560,16,733,3.99,
20643,13561,House Rental,https://www.acmicpc.net/problem/13561,16,142,5.20,
20644,13618,RSA,https://www.acmicpc.net/problem/13618,16,53,1.47,
20645,13646,Estrela,https://www.acmicpc.net/problem/13646,16,89,2.21,
20646,13681,Bolhas e Baldes,https://www.acmicpc.net/problem/13681,16,15,1.00,
20647,13711,LCS 4,https://www.acmicpc.net/problem/13711,16,836,2.46,
20648,13713,문자열과 쿼리,https://www.acmicpc.net/problem/13713,16,285,2.15,
20649,13720,Prosječni,https://www.acmicpc.net/problem/13720,16,24,1.54,
20650,13788,Butterfly,https://www.acmicpc.net/problem/13788,16,5,2.00,
20651,13812,Water Tank,https://www.acmicpc.net/problem/13812,16,2,1.00,
20652,13873,Hotel Rewards,https://www.acmicpc.net/problem/13873,16,80,1.96,
20653,13895,Witcher Potion,https://www.acmicpc.net/problem/13895,16,20,1.40,
20654,13941,Kronican,https://www.acmicpc.net/problem/13941,16,58,2.26,
20655,13966,Risky Lottery,https://www.acmicpc.net/problem/13966,16,8,2.00,
20656,13976,타일 채우기 2,https://www.acmicpc.net/problem/13976,16,745,2.12,
20657,13977,이항 계수와 쿼리,https://www.acmicpc.net/problem/13977,16,"1,600",2.19,
20658,13983,Tournament Wins,https://www.acmicpc.net/problem/13983,16,19,1.58,
20659,14003,가장 긴 증가하는 부분 수열 5,https://www.acmicpc.net/problem/14003,16,"7,693",2.93,
20660,14044,Phonomenal Reviews,https://www.acmicpc.net/problem/14044,16,13,1.62,
20661,14045,Combining Riceballs,https://www.acmicpc.net/problem/14045,16,6,1.00,
20662,14049,Data Structure,https://www.acmicpc.net/problem/14049,16,6,1.33,
20663,14227,빨간 버튼 파란 버튼,https://www.acmicpc.net/problem/14227,16,78,4.62,
20664,14243,출근 기록 2,https://www.acmicpc.net/problem/14243,16,30,4.07,
20665,14250,늑대,https://www.acmicpc.net/problem/14250,16,32,1.09,
20666,14258,XOR 그룹,https://www.acmicpc.net/problem/14258,16,58,2.64,
20667,14278,블록 쌓기,https://www.acmicpc.net/problem/14278,16,13,1.15,
20668,14280,두 수의 곱 2,https://www.acmicpc.net/problem/14280,16,16,3.81,
20669,14285,간선 끊어가기,https://www.acmicpc.net/problem/14285,16,102,2.60,
20670,14325,Rain (Large),https://www.acmicpc.net/problem/14325,16,54,1.22,
20671,14356,Rather Perplexing Showdown (Large),https://www.acmicpc.net/problem/14356,16,29,1.59,
20672,14368,Fashion Police (Large),https://www.acmicpc.net/problem/14368,16,13,1.54,
20673,14396,수열 순열,https://www.acmicpc.net/problem/14396,16,20,2.05,
20674,14412,Ronald,https://www.acmicpc.net/problem/14412,16,64,1.36,
20675,14432,우물,https://www.acmicpc.net/problem/14432,16,89,1.70,
20676,14444,가장 긴 팰린드롬 부분 문자열,https://www.acmicpc.net/problem/14444,16,687,1.83,
20677,14449,Balanced Photo,https://www.acmicpc.net/problem/14449,16,200,1.30,
20678,14451,안대 낀 스피드러너,https://www.acmicpc.net/problem/14451,16,155,2.30,
20679,14473,ぬいぐるみの整理 (Plush Toys),https://www.acmicpc.net/problem/14473,16,52,1.35,
20680,14482,Flight Plan,https://www.acmicpc.net/problem/14482,16,6,4.00,
20681,14486,Jurisdiction Disenchantment,https://www.acmicpc.net/problem/14486,16,9,3.89,
20682,14517,팰린드롬 개수 구하기 (Large),https://www.acmicpc.net/problem/14517,16,721,2.97,
20683,14553,The Way,https://www.acmicpc.net/problem/14553,16,132,1.98,
20684,14572,스터디 그룹,https://www.acmicpc.net/problem/14572,16,569,2.73,
20685,14574,헤븐스 키친,https://www.acmicpc.net/problem/14574,16,212,3.39,
20686,14599,인공지능 테트리스 (Large),https://www.acmicpc.net/problem/14599,16,21,5.43,
20687,14601,샤워실 바닥 깔기 (Large),https://www.acmicpc.net/problem/14601,16,557,1.76,
20688,14679,영우와 ‘갓4’,https://www.acmicpc.net/problem/14679,16,37,3.97,
20689,14705,홍삼 게임 (Hard),https://www.acmicpc.net/problem/14705,16,52,2.23,
20690,14727,퍼즐 자르기,https://www.acmicpc.net/problem/14727,16,655,1.98,
20691,14733,행사장 대여 (Large),https://www.acmicpc.net/problem/14733,16,159,2.00,
20692,14768,Nice Numbers,https://www.acmicpc.net/problem/14768,16,2,1.00,
20693,14770,Stack Construction,https://www.acmicpc.net/problem/14770,16,3,1.00,
20694,14824,Googlements (Large),https://www.acmicpc.net/problem/14824,16,8,1.63,
20695,14865,곡선 자르기,https://www.acmicpc.net/problem/14865,16,480,4.20,
20696,14942,개미,https://www.acmicpc.net/problem/14942,16,868,2.12,
20697,14961,Untangling Chain,https://www.acmicpc.net/problem/14961,16,143,1.90,
20698,14997,Journal Editing,https://www.acmicpc.net/problem/14997,16,16,1.00,
20699,15014,Lemonade Trade,https://www.acmicpc.net/problem/15014,16,76,3.47,
20700,15038,Lounge Lizards,https://www.acmicpc.net/problem/15038,16,20,1.90,
20701,15040,Brincadeira,https://www.acmicpc.net/problem/15040,16,5,2.00,
20702,15074,Removal Game,https://www.acmicpc.net/problem/15074,16,4,2.00,
20703,15076,Vin Diagrams,https://www.acmicpc.net/problem/15076,16,3,1.33,
20704,15106,Fear Factoring,https://www.acmicpc.net/problem/15106,16,98,1.62,
20705,15110,Security Badge,https://www.acmicpc.net/problem/15110,16,31,1.77,
20706,15142,Little Difference,https://www.acmicpc.net/problem/15142,16,28,3.50,
20707,15168,Balloon Warehouse,https://www.acmicpc.net/problem/15168,16,20,3.50,
20708,15172,False Intelligence,https://www.acmicpc.net/problem/15172,16,10,1.10,
20709,15204,Pyramid,https://www.acmicpc.net/problem/15204,16,21,2.38,
20710,15224,EvenOdd,https://www.acmicpc.net/problem/15224,16,26,2.42,
20711,15311,약 팔기,https://www.acmicpc.net/problem/15311,16,901,2.00,
20712,15318,새로운 수열,https://www.acmicpc.net/problem/15318,16,84,3.24,
20713,15393,Concerts,https://www.acmicpc.net/problem/15393,16,26,1.69,
20714,15403,Escape Room,https://www.acmicpc.net/problem/15403,16,50,1.10,
20715,15425,Company Picnic,https://www.acmicpc.net/problem/15425,16,11,3.45,
20716,15440,Vera And LCS,https://www.acmicpc.net/problem/15440,16,9,1.78,
20717,15442,Vera and Sorting,https://www.acmicpc.net/problem/15442,16,3,1.00,
20718,15461,Milk Measurement,https://www.acmicpc.net/problem/15461,16,174,4.10,
20719,15477,水ようかん (Mizuyokan),https://www.acmicpc.net/problem/15477,16,31,1.52,
20720,15490,즐거운 게임,https://www.acmicpc.net/problem/15490,16,63,3.43,
20721,15497,Cover,https://www.acmicpc.net/problem/15497,16,31,1.68,
20722,15517,Array Manipulation at Moloco (Hard),https://www.acmicpc.net/problem/15517,16,115,1.60,
20723,15523,RPG Maker,https://www.acmicpc.net/problem/15523,16,22,1.91,
20724,15531,We don’t wanna work!,https://www.acmicpc.net/problem/15531,16,16,2.81,
20725,15533,Similarity of Subtrees,https://www.acmicpc.net/problem/15533,16,23,1.22,
20726,15554,전시회,https://www.acmicpc.net/problem/15554,16,192,2.07,
20727,15562,네트워크,https://www.acmicpc.net/problem/15562,16,90,1.89,
20728,15605,Glyph Recognition,https://www.acmicpc.net/problem/15605,16,28,1.43,
20729,15634,Glen,https://www.acmicpc.net/problem/15634,16,42,3.14,
20730,15647,로스팅하는 엠마도 바리스타입니다,https://www.acmicpc.net/problem/15647,16,128,1.86,
20731,15669,나무 위의 입자,https://www.acmicpc.net/problem/15669,16,147,2.83,
20732,15678,연세워터파크,https://www.acmicpc.net/problem/15678,16,949,2.23,
20733,15704,백준 마라톤 대회,https://www.acmicpc.net/problem/15704,16,55,6.45,
20734,15708,미네크래프트,https://www.acmicpc.net/problem/15708,16,283,3.48,
20735,15709,정기검진,https://www.acmicpc.net/problem/15709,16,95,3.55,
20736,15730,수영장 사장님,https://www.acmicpc.net/problem/15730,16,193,3.29,
20737,15731,Python 문법,https://www.acmicpc.net/problem/15731,16,59,2.81,
20738,15793,Anagrams,https://www.acmicpc.net/problem/15793,16,21,1.00,
20739,15806,영우의 기숙사 청소,https://www.acmicpc.net/problem/15806,16,137,5.94,
20740,15807,*빛*영*우*,https://www.acmicpc.net/problem/15807,16,89,4.08,
20741,15808,주말 여행 계획,https://www.acmicpc.net/problem/15808,16,67,4.09,
20742,15866,Paths,https://www.acmicpc.net/problem/15866,16,49,1.33,
20743,15878,Pineapple Pizza,https://www.acmicpc.net/problem/15878,16,41,3.07,
20744,15907,Acka의 리듬 세상,https://www.acmicpc.net/problem/15907,16,139,4.95,
20745,15933,행렬 곱셈,https://www.acmicpc.net/problem/15933,16,18,2.94,
20746,15981,상자 열기,https://www.acmicpc.net/problem/15981,16,155,2.79,
20747,16009,Or,https://www.acmicpc.net/problem/16009,16,5,1.60,
20748,16163,#15164번_제보,https://www.acmicpc.net/problem/16163,16,506,2.55,
20749,16184,Fake Plastic Trees,https://www.acmicpc.net/problem/16184,16,65,2.55,
20750,16268,Tree and Polynomials,https://www.acmicpc.net/problem/16268,16,2,1.00,
20751,16276,Set Theory,https://www.acmicpc.net/problem/16276,16,9,3.33,
20752,16287,Parcel,https://www.acmicpc.net/problem/16287,16,999,4.65,
20753,16297,Eating Everything Efficiently,https://www.acmicpc.net/problem/16297,16,57,3.19,
20754,16299,Green Light,https://www.acmicpc.net/problem/16299,16,6,1.67,
20755,16303,KALLAX Construction,https://www.acmicpc.net/problem/16303,16,11,4.82,
20756,16313,Janitor Troubles,https://www.acmicpc.net/problem/16313,16,78,1.17,
20757,16347,Alloc,https://www.acmicpc.net/problem/16347,16,17,2.88,
20758,16381,Prime Tree - 9,https://www.acmicpc.net/problem/16381,16,17,1.59,
20759,16382,Prime Tree - 10,https://www.acmicpc.net/problem/16382,16,20,1.40,
20760,16403,놀이동산,https://www.acmicpc.net/problem/16403,16,52,2.12,
20761,16417,Count the Bits,https://www.acmicpc.net/problem/16417,16,25,1.04,
20762,16440,제이크와 케이크,https://www.acmicpc.net/problem/16440,16,239,1.87,
20763,16447,Festival,https://www.acmicpc.net/problem/16447,16,9,2.11,
20764,16474,이상한 전깃줄,https://www.acmicpc.net/problem/16474,16,126,3.29,
20765,16496,큰 수 만들기,https://www.acmicpc.net/problem/16496,16,"1,907",3.40,
20766,16566,카드 게임,https://www.acmicpc.net/problem/16566,16,"1,412",3.01,
20767,16570,앞뒤가 맞는 수열,https://www.acmicpc.net/problem/16570,16,271,1.97,
20768,16572,Pixel Triangles,https://www.acmicpc.net/problem/16572,16,78,2.50,
20769,16679,Back to the Bones,https://www.acmicpc.net/problem/16679,16,114,4.10,
20770,16703,Matrice,https://www.acmicpc.net/problem/16703,16,52,1.13,
20771,16716,JeoGyuk,https://www.acmicpc.net/problem/16716,16,37,2.54,
20772,16725,다항 계수,https://www.acmicpc.net/problem/16725,16,81,3.91,
20773,16740,Arithmetic Progressions,https://www.acmicpc.net/problem/16740,16,109,2.52,
20774,16741,Emergency Evacuation,https://www.acmicpc.net/problem/16741,16,87,1.28,
20775,16758,NLO,https://www.acmicpc.net/problem/16758,16,19,2.32,
20776,16763,Fine Dining,https://www.acmicpc.net/problem/16763,16,139,2.38,
20777,16835,Prime Routing,https://www.acmicpc.net/problem/16835,16,13,1.23,
20778,16872,Roman Holidays,https://www.acmicpc.net/problem/16872,16,7,1.43,
20779,16900,이름 정하기,https://www.acmicpc.net/problem/16900,16,388,1.96,
20780,16959,체스판 여행 1,https://www.acmicpc.net/problem/16959,16,416,2.40,
